event_time,user_id,video_id,watch_time,duration,watch_ratio,is_click,is_like,is_share
2022-05-04T22:38:56.535+07:00,580,1837595,2.768,99.56,0.027802330253113697,0,0,0
2022-05-03T09:03:21.564+07:00,999,37556,6.827,94.2,0.07247346072186836,0,0,0
2022-05-06T08:33:03.811+07:00,926,2808623,2.104,55.2,0.03811594202898551,0,0,0
2022-04-29T10:41:45.790+07:00,677,1361786,11.702,14.482,0.8080375638723933,1,0,0
2022-04-28T07:07:12.903+07:00,265,349009,1.585,10.958,0.14464318306260265,0,0,0
2022-04-23T23:11:16.370+07:00,958,2542741,1.321,30.42,0.04342537804076265,0,0,0
2022-04-23T02:10:49.710+07:00,68,3426006,2.087,40.716,0.05125749091266333,0,0,0
2022-04-23T03:54:54.729+07:00,797,1723307,1.295,249.817,0.005183794537601524,0,0,0
2022-05-06T09:52:16.727+07:00,997,3039004,5.609,72.0,0.07790277777777778,0,0,0
2022-05-01T23:42:14.381+07:00,575,4059293,6.722,8.0,0.84025,0,0,0
2022-05-07T11:28:47.737+07:00,672,1469266,2.076,42.166,0.049233979983873265,0,0,0
2022-05-01T04:30:27.406+07:00,123,850097,24.519,174.533,0.1404834615803315,1,0,0
2022-04-23T22:20:22.395+07:00,567,1500846,0.0,41.833,0.0,0,0,0
2022-05-04T14:16:33.040+07:00,862,354492,0.0,8.5,0.0,0,0,0
2022-04-27T20:11:33.279+07:00,581,4156842,84.877,258.633,0.32817544551546013,1,0,0
2022-05-05T19:30:18.105+07:00,954,4174300,1.3,22.566,0.057608791987946474,0,0,0
2022-05-04T01:16:51.706+07:00,623,3793674,1.308,64.333,0.02033171156327235,0,0,0
2022-05-06T04:42:19.003+07:00,292,2232898,12.837,75.466,0.17010309278350516,1,0,0
2022-04-29T02:30:59.317+07:00,793,2208580,1.49,24.933,0.05976015722135323,0,0,0
2022-04-27T08:22:32.718+07:00,599,1226754,0.0,70.033,0.0,0,0,0
2022-05-03T11:40:56.229+07:00,981,995895,1.195,6.066,0.19699967029343884,0,0,0
2022-04-30T07:56:56.517+07:00,323,2564503,2.382,10.966,0.21721685208827288,0,0,0
2022-05-05T02:54:24.877+07:00,338,4237267,6.007,8.083,0.743164666584189,0,0,0
2022-05-02T04:28:09.463+07:00,542,422271,4.284,15.24,0.2811023622047244,0,0,0
2022-04-30T02:27:39.235+07:00,13,1284339,7.42,148.414,0.04999528346382417,1,0,0
2022-05-01T19:02:48.465+07:00,447,488789,0.0,101.383,0.0,0,0,0
2022-05-02T08:55:42.354+07:00,875,1123643,4.614,44.866,0.10283956670975794,0,0,0
2022-04-25T14:29:07.363+07:00,997,2410571,39.89,50.166,0.7951600685723399,1,0,0
2022-04-27T17:35:34.819+07:00,549,1115374,14.903,19.133,0.7789160089897037,1,0,0
2022-05-04T12:08:23.981+07:00,753,2592436,70.705,71.066,0.9949202150113978,1,0,0
2022-05-01T05:34:49.458+07:00,561,3166122,7.482,8.47,0.8833530106257379,1,0,0
2022-05-02T14:32:18.218+07:00,438,1980361,3.087,101.067,0.03054409451156164,0,0,0
2022-05-07T11:47:01.916+07:00,761,342697,36.636,39.583,0.9255488467271304,1,0,0
2022-04-29T15:21:22.165+07:00,455,3393590,0.0,9.75,0.0,1,0,0
2022-04-26T19:04:14.932+07:00,638,1329761,1.741,8.2,0.21231707317073173,0,0,0
2022-04-28T11:43:05.554+07:00,382,1468862,0.259,12.0,0.021583333333333333,0,0,0
2022-05-07T13:40:41.858+07:00,4,4033026,6.617,14.133,0.4681950045991651,0,0,0
2022-04-29T09:27:02.807+07:00,684,1459425,5.621,123.6,0.045477346278317156,0,0,0
2022-05-07T11:24:33.325+07:00,954,3391715,0.0,8.0,0.0,0,0,0
2022-04-24T01:02:12.716+07:00,911,780807,1.132,15.041,0.07526095339405624,0,0,0
2022-05-04T18:28:34.855+07:00,50,1861874,15.692,126.084,0.12445671139875004,1,0,0
2022-04-27T23:57:10.047+07:00,191,681051,1.88,12.733,0.14764784418440272,0,0,0
2022-05-07T05:29:44.299+07:00,650,2656625,6.306,10.2,0.6182352941176471,0,0,0
2022-05-02T08:34:11.500+07:00,930,2678698,3.668,218.84,0.01676110400292451,0,0,0
2022-05-08T03:31:28.119+07:00,962,2734095,0.0,239.1,0.0,0,0,0
2022-05-01T04:01:12.017+07:00,998,144560,0.775,78.633,0.009855912911881782,0,0,0
2022-05-02T06:22:17.808+07:00,829,1354570,0.0,18.344,0.0,0,0,0
2022-05-05T06:44:17.779+07:00,434,1626753,0.0,356.184,0.0,0,0,0
2022-05-02T09:46:42.105+07:00,225,3950865,11.658,14.266,0.8171877190522921,1,0,0
2022-05-06T01:55:33.085+07:00,68,2666739,2.169,43.551,0.049803678445959905,0,0,0
2022-05-07T14:54:36.398+07:00,295,2200990,0.0,147.133,0.0,0,0,0
2022-05-06T00:51:32.655+07:00,879,677421,0.298,7.066,0.04217378998018681,0,0,0
2022-04-23T03:37:01.608+07:00,799,270543,3.051,10.166,0.3001180405272477,0,0,0
2022-05-02T15:42:00.031+07:00,76,1614233,0.0,38.0,0.0,0,0,0
2022-04-30T22:36:03.638+07:00,205,1274661,22.586,100.966,0.22369906701265774,1,0,0
2022-05-07T06:11:21.024+07:00,2,205998,5.604,220.76,0.02538503352056532,0,0,0
2022-05-06T20:41:11.882+07:00,617,1101375,0.0,66.833,0.0,0,0,0
2022-04-23T07:59:39.786+07:00,739,1120889,0.0,423.433,0.0,0,0,0
2022-04-29T13:02:46.910+07:00,559,1351710,1.554,259.731,0.0059831132979890735,0,0,0
2022-04-22T03:35:33.389+07:00,71,4326587,0.0,11.532,0.0,0,0,0
2022-05-04T09:57:15.080+07:00,434,99587,3.43,48.566,0.07062554050158547,0,0,0
2022-04-26T10:50:22.545+07:00,527,2818245,2.251,85.48,0.02633364529714553,0,0,0
2022-04-26T03:09:18.884+07:00,49,1121826,5.664,354.12,0.015994578109115552,0,0,0
2022-04-26T18:35:36.427+07:00,894,3789303,40.555,230.56,0.17589781401804302,1,0,0
2022-05-04T08:16:49.209+07:00,524,3308709,1.947,60.0,0.03245,0,0,0
2022-05-06T12:14:41.695+07:00,707,224370,0.0,109.366,0.0,0,0,0
2022-05-03T16:24:16.751+07:00,702,2933945,0.0,7.683,0.0,0,0,0
2022-04-29T10:30:09.612+07:00,110,4366497,2.819,12.583,0.22403242469999204,1,0,0
2022-05-03T00:47:11.605+07:00,797,503153,4.341,86.52,0.05017337031900139,0,0,0
2022-04-30T19:12:45.153+07:00,169,3497746,4.641,11.84,0.39197635135135134,0,0,0
2022-05-06T06:10:59.964+07:00,681,3862830,2.224,27.9,0.07971326164874554,0,0,0
2022-04-29T23:36:06.084+07:00,68,2563666,2.62,70.32,0.037258248009101255,0,0,0
2022-04-24T10:04:41.564+07:00,996,1099279,4.092,136.7,0.029934162399414776,0,0,0
2022-04-21T18:54:01.605+07:00,791,439468,4.353,324.266,0.013424164112179506,0,0,0
2022-04-30T08:08:23.140+07:00,403,1511975,76.808,439.76,0.17465890485719485,1,0,0
2022-05-03T07:54:53.593+07:00,490,660322,4.582,226.666,0.02021476533754511,0,0,0
2022-05-07T06:54:21.661+07:00,128,411898,0.0,286.966,0.0,0,0,0
2022-05-06T11:56:55.723+07:00,473,3629705,4.427,138.95,0.03186038143216984,0,0,0
2022-04-30T02:37:46.139+07:00,106,2708772,23.519,36.033,0.6527072405850192,1,0,0
2022-04-27T06:17:49.404+07:00,410,1262584,9.577,64.2,0.14917445482866043,1,0,0
2022-05-03T12:28:30.166+07:00,868,134112,2.01,7.0,0.2871428571428571,0,0,0
2022-04-22T04:26:42.288+07:00,525,3128101,3.463,120.68,0.02869572422936692,0,0,0
2022-04-29T08:07:59.728+07:00,352,2193323,2.293,174.316,0.013154271552812135,0,0,0
2022-04-30T05:10:28.910+07:00,462,2851959,4.649,68.0,0.06836764705882353,0,0,0
2022-05-03T14:35:52.597+07:00,879,3571150,0.374,300.533,0.0012444556837352303,0,0,0
2022-04-27T11:37:43.115+07:00,322,2902161,20.104,77.4,0.25974160206718344,1,0,0
2022-05-02T09:12:17.331+07:00,542,3591208,4.521,6.873,0.657791357485814,0,0,0
2022-04-26T12:31:23.617+07:00,840,1980508,1.114,4.833,0.2304986550796607,0,0,0
2022-05-08T14:12:21.228+07:00,357,2388760,0.0,97.333,0.0,0,0,0
2022-05-04T15:26:00.267+07:00,54,4296555,9.897,145.133,0.06819262331792218,1,0,0
2022-04-27T12:08:53.239+07:00,986,599060,2.008,117.566,0.017079767960124524,0,0,0
2022-05-04T08:30:37.999+07:00,534,1345773,0.0,221.233,0.0,0,0,0
2022-05-07T05:18:54.970+07:00,166,2121020,3.565,18.166,0.1962457337883959,1,0,0
2022-05-06T01:01:04.628+07:00,453,2732220,19.356,60.131,0.32189719113269366,1,0,0
2022-04-28T21:53:49.998+07:00,656,739574,11.986,107.533,0.11146345772925521,1,0,0
2022-04-29T16:41:34.401+07:00,951,3406540,1.429,32.933,0.04339112744056114,0,0,0
2022-05-05T06:12:25.868+07:00,6,3332215,4.063,72.1,0.05635228848821082,0,0,0
2022-05-08T14:51:58.298+07:00,977,1232243,1.966,179.733,0.010938447586141665,0,0,0
2022-05-06T11:46:17.409+07:00,702,1586734,2.08,85.562,0.02430985717958907,0,0,0
2022-05-01T02:43:32.039+07:00,552,2631044,1.685,25.433,0.06625250658593167,0,0,0
2022-04-28T03:35:24.977+07:00,972,1688890,0.0,105.633,0.0,0,0,0
2022-04-28T01:47:21.635+07:00,862,370666,0.0,10.666,0.0,0,0,0
2022-04-25T11:35:30.810+07:00,15,2510866,0.0,14.95,0.0,0,0,0
2022-04-23T07:50:49.201+07:00,216,2370120,3.66,7.066,0.5179733937163884,0,0,0
2022-04-29T05:14:28.908+07:00,418,3898661,5.115,57.557,0.08886842608197092,0,0,0
2022-05-03T11:07:59.918+07:00,462,3469906,51.556,63.666,0.8097885841736563,1,1,0
2022-05-02T01:21:24.606+07:00,346,2740235,8.068,20.0,0.4034,1,1,0
2022-04-22T06:32:01.461+07:00,601,1899053,14.19,25.52,0.5560344827586207,1,0,0
2022-05-05T17:56:33.256+07:00,739,2793950,3.053,15.7,0.19445859872611465,0,0,0
2022-04-25T03:29:26.954+07:00,793,1254928,1.218,87.16,0.013974300137677835,0,0,0
2022-04-25T06:04:42.209+07:00,973,321772,0.0,42.56,0.0,0,0,0
2022-04-29T18:28:01.216+07:00,222,761357,44.073,218.846,0.20138819078255943,1,0,0
2022-04-23T09:33:58.815+07:00,49,3503719,4.868,134.9,0.03608598962194218,0,0,0
2022-05-05T17:46:07.338+07:00,703,1476289,0.0,9.5,0.0,0,0,0
2022-04-27T08:17:18.960+07:00,372,2581414,14.564,16.1,0.9045962732919254,1,0,0
2022-05-04T12:51:34.656+07:00,412,3341217,0.0,10.733,0.0,0,0,0
2022-04-27T06:26:00.471+07:00,770,4125059,0.0,23.172,0.0,0,0,0
2022-05-04T10:19:11.896+07:00,635,3142547,0.0,11.933,0.0,0,0,0
2022-04-25T14:45:53.116+07:00,583,54568,1.116,15.4,0.07246753246753247,0,0,0
2022-05-04T04:50:58.370+07:00,540,3517378,1.095,119.366,0.009173466481242565,0,0,0
2022-05-07T14:19:02.887+07:00,73,3964088,18.53,27.066,0.6846227739599499,1,0,0
2022-04-29T14:35:33.522+07:00,769,1494469,1.283,9.133,0.1404795795466988,0,0,0
2022-05-01T10:57:00.189+07:00,490,2307037,17.263,42.366,0.40747297361091445,1,0,0
2022-04-23T01:38:26.119+07:00,911,3866582,2.012,17.833,0.11282453877642575,0,0,0
2022-05-06T12:24:11.437+07:00,920,701046,0.0,300.133,0.0,0,0,0
2022-04-29T12:47:20.288+07:00,671,3374032,2.711,4.766,0.5688208140998741,0,0,0
2022-05-01T05:48:43.582+07:00,781,4140620,0.0,253.266,0.0,0,0,0
2022-04-28T17:04:26.686+07:00,325,1610714,1.077,82.44,0.013064046579330421,0,0,0
2022-04-25T14:55:36.643+07:00,127,2954411,0.0,58.158,0.0,0,0,0
2022-04-26T09:20:45.621+07:00,15,689849,0.0,12.6,0.0,0,0,0
2022-05-02T09:32:53.686+07:00,205,1130971,0.0,7.7,0.0,0,0,0
2022-04-27T11:15:02.320+07:00,395,1077145,44.66,148.0,0.3017567567567567,1,0,0
2022-05-04T10:46:50.622+07:00,216,3713209,25.533,78.386,0.325734187227311,1,0,0
2022-04-30T08:17:25.490+07:00,66,1555499,1.297,295.85,0.00438397836741592,0,0,0
2022-05-06T05:29:23.778+07:00,990,1237371,1.606,19.92,0.08062248995983935,0,0,0
2022-05-03T09:39:49.155+07:00,176,1340675,6.071,8.033,0.7557575003112162,0,0,0
2022-05-02T14:00:14.412+07:00,540,3529618,0.0,11.866,0.0,0,0,0
2022-05-04T04:01:51.241+07:00,47,3455356,2.634,35.666,0.07385184769808782,0,0,0
2022-04-30T01:55:54.444+07:00,27,606938,9.994,151.516,0.0659600306238285,1,0,0
2022-04-29T09:41:35.086+07:00,976,503094,1.533,190.791,0.008034970202996997,0,0,0
2022-04-30T12:15:42.288+07:00,347,1590566,4.267,340.166,0.012543875637188904,0,0,0
2022-04-23T06:59:35.766+07:00,122,3042204,1.398,12.516,0.11169702780441035,0,0,0
2022-05-04T14:45:59.848+07:00,734,353655,2.089,35.375,0.059053003533568904,0,0,0
2022-04-24T10:05:39.455+07:00,552,2900138,110.686,310.533,0.35643876818244763,1,0,0
2022-05-02T08:49:41.035+07:00,65,1311395,2.452,286.066,0.008571448546838842,1,0,0
2022-04-29T13:11:18.553+07:00,814,3311878,2.994,9.2,0.3254347826086957,0,0,0
2022-05-03T10:55:06.640+07:00,283,1677737,1.878,562.56,0.0033383105802047785,0,0,0
2022-05-08T04:20:07.303+07:00,71,323087,4.947,181.233,0.027296353313138337,0,0,0
2022-05-01T02:49:14.531+07:00,781,511643,10.0,10.833,0.9231053263177328,1,0,0
2022-05-05T12:17:12.262+07:00,944,2621231,4.449,298.566,0.014901227869214847,0,0,0
2022-05-08T10:43:56.733+07:00,893,3742720,0.594,7.9,0.07518987341772151,0,0,0
2022-04-26T11:17:04.493+07:00,118,2458826,0.0,42.933,0.0,0,0,0
2022-05-06T00:24:44.136+07:00,879,3000767,51.201,148.501,0.34478555699961616,1,0,0
2022-04-23T01:37:34.631+07:00,862,3727179,8.149,9.175,0.8881743869209807,1,0,0
2022-04-29T05:22:01.188+07:00,455,1978613,1.528,19.733,0.07743374043480464,0,0,0
2022-04-24T22:34:42.761+07:00,605,3732842,1.2,108.05,0.011105969458583989,0,0,0
2022-05-04T17:59:18.256+07:00,50,2000601,2.435,49.333,0.04935844161109197,0,0,0
2022-05-04T04:09:13.778+07:00,391,2755712,30.341,208.916,0.14523061900476747,1,0,0
2022-05-06T09:03:28.415+07:00,75,3751326,0.0,28.0,0.0,0,0,0
2022-05-05T16:26:01.985+07:00,553,923976,0.0,104.133,0.0,0,0,0
2022-04-26T02:40:06.594+07:00,240,1702907,0.747,13.466,0.05547304321996139,0,0,0
2022-04-22T03:15:06.155+07:00,970,294810,0.0,44.533,0.0,0,0,0
2022-04-23T00:16:38.190+07:00,831,1309719,25.443,38.666,0.6580199658614805,1,0,0
2022-05-04T09:31:20.191+07:00,413,2229794,0.0,16.566,0.0,0,0,0
2022-04-23T08:24:00.680+07:00,587,523908,0.0,21.68,0.0,0,0,0
2022-04-27T14:11:06.403+07:00,211,2283114,0.0,52.52,0.0,0,0,0
2022-05-05T03:00:48.057+07:00,920,2036769,0.0,8.933,0.0,0,0,0
2022-04-22T11:48:02.210+07:00,21,1728830,4.02,184.6,0.021776814734561212,0,0,0
2022-05-05T08:16:32.897+07:00,797,1727799,1.971,27.694,0.0711706506824583,0,0,0
2022-05-05T23:35:35.878+07:00,383,3618301,35.734,39.95,0.894468085106383,1,0,0
2022-05-04T11:37:00.623+07:00,600,2999264,12.03,43.133,0.27890478288085685,1,0,0
2022-05-04T01:37:20.343+07:00,427,1661798,15.977,17.466,0.9147486545287987,1,0,0
2022-04-30T13:52:07.645+07:00,261,2116999,0.0,12.466,0.0,1,0,0
2022-05-04T06:33:14.203+07:00,904,2044698,75.291,256.6,0.29341777084957127,1,0,0
2022-04-23T15:47:23.259+07:00,36,1516221,0.0,11.5,0.0,0,0,0
2022-05-07T08:07:56.120+07:00,476,2463680,2.012,276.96,0.0072645869439630275,0,0,0
2022-04-28T13:07:40.763+07:00,684,2859959,36.319,64.599,0.5622223254229942,1,0,0
2022-05-01T09:24:03.951+07:00,516,3182652,135.855,138.5,0.9809025270758122,1,0,0
2022-04-29T15:34:51.180+07:00,282,1011465,0.0,71.566,0.0,0,0,0
2022-05-08T05:46:33.884+07:00,963,2283768,11.956,38.733,0.30867735522680917,1,0,0
2022-04-27T12:59:51.115+07:00,976,3545438,13.142,117.033,0.11229311390804303,1,0,0
2022-04-30T11:30:13.484+07:00,920,477685,0.0,166.8,0.0,0,0,0
2022-04-23T08:26:46.213+07:00,495,1466840,6.555,8.119,0.8073654390934845,0,0,0
2022-05-03T06:25:03.774+07:00,383,1268380,4.423,19.466,0.22721668550292817,0,0,0
2022-05-01T21:01:05.143+07:00,812,3229910,0.842,239.4,0.0035171261487050957,1,0,0
2022-04-30T15:07:19.951+07:00,942,4123778,4.047,72.333,0.05594956658786446,0,0,0
2022-04-22T07:44:53.734+07:00,58,4171023,5.354,12.96,0.41311728395061725,0,0,0
2022-05-08T12:54:35.328+07:00,322,1699706,1.496,80.8,0.018514851485148514,0,0,0
2022-04-22T11:46:24.786+07:00,140,2114711,0.0,6.05,0.0,0,0,0
2022-04-23T07:34:33.744+07:00,909,1693966,0.609,11.2,0.054375,0,0,0
2022-05-02T12:17:17.908+07:00,129,4148442,82.837,150.166,0.5516361892838593,1,0,0
2022-04-30T10:24:12.349+07:00,697,1028659,0.0,900.5,0.0,0,0,0
2022-05-05T12:24:31.214+07:00,725,1828731,0.0,14.266,0.0,0,0,0
2022-05-02T10:21:25.398+07:00,734,972476,0.768,30.0,0.0256,0,0,0
2022-05-05T09:05:37.470+07:00,410,3745976,3.823,29.6,0.1291554054054054,0,0,0
2022-05-04T09:38:22.669+07:00,191,3219538,2.481,6.214,0.39925973607981974,0,0,0
2022-05-05T13:19:21.647+07:00,324,3666923,41.963,113.533,0.3696105977997587,1,0,0
2022-04-25T04:59:52.748+07:00,157,3209425,2.926,6.733,0.4345759691073816,0,0,0
2022-05-04T04:17:22.447+07:00,788,3235326,1.998,12.166,0.16422817688640473,0,0,0
2022-05-04T15:12:14.423+07:00,68,2655009,2.682,84.76,0.031642284096271824,0,0,0
2022-04-24T13:14:24.917+07:00,310,213979,1.67,141.954,0.011764374374797468,0,0,0
2022-05-01T03:24:43.384+07:00,797,2694201,1.278,11.466,0.11145996860282575,0,0,0
2022-04-24T10:49:14.359+07:00,401,105510,15.613,54.3,0.28753222836095765,1,0,0
2022-05-08T04:31:58.099+07:00,937,1700883,11.045,44.86,0.24621043245653143,1,0,0
2022-05-01T12:54:46.587+07:00,67,3502084,0.0,87.087,0.0,0,0,0
2022-05-08T04:42:33.005+07:00,732,2909866,1.705,14.766,0.1154679669511039,0,0,0
2022-04-30T11:51:36.798+07:00,996,189488,1.694,349.5,0.004846924177396281,0,0,0
2022-04-25T00:59:18.537+07:00,142,1267407,37.716,192.533,0.19589369095168102,1,0,0
2022-04-28T15:31:35.100+07:00,893,3339322,7.294,9.092,0.8022437307523096,1,0,0
2022-04-22T14:38:49.601+07:00,851,1800605,1.6,29.333,0.05454607438720895,0,0,0
2022-05-04T01:32:02.973+07:00,94,2502190,2.615,153.318,0.017056053431430098,0,0,0
2022-05-07T03:44:39.978+07:00,605,2366843,15.761,65.0,0.24247692307692306,1,0,0
2022-04-27T23:33:32.893+07:00,447,4158172,0.0,40.0,0.0,0,0,0
2022-05-04T12:05:13.854+07:00,15,2747805,39.191,101.566,0.3858673178032019,1,0,0
2022-05-04T09:57:41.693+07:00,128,2021969,0.0,20.9,0.0,0,0,0
2022-04-30T04:34:56.181+07:00,725,4242657,0.0,37.066,0.0,0,0,0
2022-04-26T09:04:57.824+07:00,859,275078,0.0,146.233,0.0,0,0,0
2022-04-28T19:15:48.741+07:00,858,2748904,1.372,16.166,0.08486947915377954,0,0,0
2022-04-23T00:56:20.209+07:00,790,2594628,22.979,192.32,0.119483153078203,1,0,0
2022-04-24T14:24:18.297+07:00,439,224931,0.0,345.4,0.0,0,0,0
2022-05-03T10:25:43.075+07:00,547,3503789,1.621,15.6,0.10391025641025642,0,0,0
2022-05-02T04:35:25.332+07:00,366,4259594,1.395,36.44,0.03828210757409441,0,0,0
2022-04-25T05:40:42.594+07:00,68,672804,1.36,15.066,0.09026948095048454,0,0,0
2022-05-04T09:21:21.070+07:00,173,1181059,3.197,11.3,0.28292035398230087,0,0,0
2022-05-07T11:41:57.609+07:00,852,3096952,1.388,42.959,0.03230987685933098,0,0,0
2022-05-04T11:05:45.885+07:00,39,4080467,4.034,48.366,0.08340569821775627,0,0,0
2022-04-30T01:16:30.978+07:00,924,453187,43.504,44.666,0.9739846863386021,1,0,0
2022-05-01T03:19:07.381+07:00,784,3780100,0.0,111.433,0.0,0,0,0
2022-04-25T10:26:04.887+07:00,366,2481934,0.943,151.566,0.006221711993454996,0,0,0
2022-05-07T17:12:57.811+07:00,300,2884272,1.15,13.983,0.08224272330687263,1,0,0
2022-04-24T06:36:02.606+07:00,134,2326772,12.878,13.3,0.9682706766917293,1,0,0
2022-05-04T04:52:52.586+07:00,655,2234372,1.509,62.4,0.024182692307692308,0,0,0
2022-05-05T12:11:01.507+07:00,840,2706779,1.401,8.033,0.17440557699489606,0,0,0
2022-04-30T11:10:00.083+07:00,413,3397458,0.0,27.866,0.0,0,0,0
2022-04-27T05:12:27.869+07:00,781,3388296,0.0,25.2,0.0,0,0,0
2022-05-06T16:59:34.843+07:00,640,3473593,0.938,24.733,0.03792503942101645,1,0,0
2022-04-22T00:28:18.362+07:00,787,2611737,0.0,29.994,0.0,0,0,0
2022-04-25T22:13:39.349+07:00,148,1442977,64.612,148.6,0.43480484522207263,1,0,0
2022-04-26T08:47:55.087+07:00,230,2345252,7.95,43.733,0.18178492214117487,1,0,0
2022-05-03T01:39:07.166+07:00,64,964208,4.798,91.666,0.05234219885235529,0,0,0
2022-04-29T07:55:04.396+07:00,518,59640,1.382,184.32,0.0074978298611111105,0,0,0
2022-05-03T08:17:32.299+07:00,136,3056228,64.057,66.88,0.957790071770335,1,0,0
2022-04-30T08:55:07.679+07:00,978,4363288,0.0,97.291,0.0,0,0,0
2022-04-24T19:28:20.849+07:00,325,3804378,1.784,11.85,0.15054852320675105,0,0,0
2022-04-22T00:47:35.443+07:00,787,3541091,0.0,60.003,0.0,0,0,0
2022-05-03T17:01:00.744+07:00,73,220478,4.697,22.2,0.21157657657657658,0,0,0
2022-05-02T05:01:33.879+07:00,410,553446,23.938,47.433,0.5046697446925136,1,0,0
2022-05-01T04:17:10.173+07:00,0,1493223,1.528,300.0,0.005093333333333333,0,0,0
2022-04-24T01:08:24.010+07:00,924,3363337,0.0,60.067,0.0,0,0,0
2022-04-23T18:09:30.611+07:00,664,2996459,0.0,11.935,0.0,0,0,0
2022-05-04T01:06:21.177+07:00,145,3009398,2.195,70.8,0.03100282485875706,0,0,0
2022-05-01T14:58:41.793+07:00,261,823316,0.0,177.7,0.0,0,0,0
2022-05-08T10:02:02.890+07:00,542,965262,4.748,92.916,0.05109991820569117,0,0,0
2022-05-07T10:23:32.387+07:00,225,1846093,73.293,73.733,0.9940325227510071,1,0,0
2022-05-07T13:24:14.083+07:00,538,270543,9.903,10.166,0.9741294511115484,1,1,0
2022-04-22T23:34:07.306+07:00,457,2580716,16.568,23.133,0.7162062853931613,1,0,0
2022-05-03T11:25:07.436+07:00,627,1831084,2.097,24.6,0.08524390243902438,0,0,0
2022-05-02T05:54:42.244+07:00,286,3005695,0.0,11.35,0.0,0,0,0
2022-04-27T13:06:28.551+07:00,554,3821871,0.535,71.6,0.007472067039106146,0,0,0
2022-05-08T12:57:53.681+07:00,725,338272,1.809,7.033,0.2572159818000853,0,0,0
2022-05-08T03:37:41.196+07:00,679,3316157,8.85,16.5,0.5363636363636364,1,0,0
2022-05-08T03:42:50.749+07:00,81,3553438,0.0,115.233,0.0,0,0,0
2022-04-29T11:37:33.161+07:00,372,1258227,0.0,93.166,0.0,0,0,0
2022-04-23T02:49:39.844+07:00,594,975341,0.0,8.033,0.0,0,0,0
2022-04-26T03:46:07.986+07:00,734,4146565,1.529,252.366,0.00605866083386827,0,0,0
2022-04-25T10:48:59.896+07:00,602,417979,3.961,111.4,0.035556552962298024,0,0,0
2022-05-03T06:09:28.640+07:00,372,4122749,202.006,207.116,0.9753278356090306,1,0,0
2022-04-28T10:53:14.759+07:00,662,787272,2.674,153.85,0.017380565485862854,0,0,0
2022-05-04T12:25:12.304+07:00,878,3230509,5.686,8.8,0.6461363636363636,0,0,0
2022-05-03T05:09:11.023+07:00,707,270486,66.367,246.48,0.2692591691009413,1,0,0
2022-04-27T17:11:22.363+07:00,546,1847117,25.109,157.333,0.1595914398123725,1,0,0
